"","DIA.Open","DIA.High","DIA.Low","DIA.Close","DIA.Volume","DIA.WAP","DIA.hasGaps","DIA.Count"
"2020-01-17 10:49:00",293.07,293.12,293.07,293.12,14,293.101,0,7
"2020-01-17 10:50:00",293.11,293.12,293.11,293.12,5,293.118,0,4
"2020-01-17 10:51:00",293.13,293.13,293.09,293.1,13,293.1,0,2
"2020-01-17 10:52:00",293.07,293.12,293.07,293.11,5,293.088,0,4
"2020-01-17 10:53:00",293.13,293.15,293.13,293.15,86,293.133,0,7
"2020-01-17 10:54:00",293.11,293.11,293.09,293.09,5,293.097,0,3
"2020-01-17 10:55:00",293.09,293.12,293.09,293.12,5,293.102,0,4
"2020-01-17 10:56:00",293.12,293.13,293.1,293.11,4,293.114,0,2
"2020-01-17 10:57:00",293.07,293.13,293.06,293.13,148,293.103,0,79
"2020-01-17 10:58:00",293.16,293.18,293.15,293.18,3,293.164,0,2
"2020-01-17 10:59:00",293.2,293.22,293.19,293.21,20,293.204,0,5
"2020-01-17 11:00:00",293.22,293.22,293.19,293.2,7,293.209,0,4
"2020-01-17 11:01:00",293.2,293.2,293.14,293.14,48,293.162,0,6
"2020-01-17 11:02:00",293.19,293.19,293.17,293.17,11,293.181,0,3
"2020-01-17 11:03:00",293.15,293.17,293.14,293.17,20,293.157,0,7
"2020-01-17 11:04:00",293.17,293.17,293.15,293.15,50,293.151,0,3
"2020-01-17 11:05:00",293.17,293.17,293.14,293.14,19,293.158,0,9
"2020-01-17 11:06:00",293.13,293.15,293.13,293.14,5,293.138,0,3
"2020-01-17 11:07:00",293.16,293.17,293.16,293.17,7,293.169,0,5
"2020-01-17 11:08:00",293.17,293.18,293.16,293.16,46,293.171,0,4
"2020-01-17 11:09:00",293.13,293.13,293.12,293.12,3,293.127,0,2
"2020-01-17 11:10:00",293.16,293.16,293.15,293.15,3,293.153,0,3
"2020-01-17 11:11:00",293.21,293.21,293.2,293.21,31,293.205,0,2
"2020-01-17 11:12:00",293.22,293.25,293.21,293.25,14,293.222,0,6
"2020-01-17 11:13:00",293.25,293.25,293.25,293.25,0,293.25,0,0
"2020-01-17 11:14:00",293.26,293.31,293.26,293.28,72,293.294,0,24
"2020-01-17 11:15:00",293.28,293.28,293.28,293.28,5,293.28,0,2
"2020-01-17 11:16:00",293.28,293.35,293.28,293.33,109,293.335,0,43
"2020-01-17 11:17:00",293.32,293.36,293.32,293.35,45,293.344,0,17
"2020-01-17 11:18:00",293.36,293.36,293.35,293.36,36,293.357,0,4
"2020-01-17 11:19:00",293.39,293.42,293.39,293.4,12,293.409,0,7
"2020-01-17 11:20:00",293.4,293.41,293.39,293.39,8,293.401,0,5
"2020-01-17 11:21:00",293.38,293.39,293.38,293.38,26,293.381,0,3
"2020-01-17 11:22:00",293.38,293.42,293.38,293.42,10,293.403,0,5
"2020-01-17 11:23:00",293.4,293.4,293.4,293.4,2,293.4,0,2
"2020-01-17 11:24:00",293.4,293.4,293.35,293.35,3,293.37,0,3
"2020-01-17 11:25:00",293.36,293.36,293.35,293.35,3,293.355,0,2
"2020-01-17 11:26:00",293.38,293.4,293.36,293.4,21,293.395,0,11
"2020-01-17 11:27:00",293.4,293.43,293.4,293.43,18,293.403,0,9
"2020-01-17 11:28:00",293.42,293.48,293.42,293.48,31,293.467,0,4
"2020-01-17 11:29:00",293.39,293.39,293.39,293.39,20,293.39,0,8
"2020-01-17 11:30:00",293.39,293.4,293.3,293.31,106,293.322,0,56
"2020-01-17 11:31:00",293.3,293.33,293.29,293.31,60,293.308,0,18
"2020-01-17 11:32:00",293.32,293.32,293.32,293.32,1,293.32,0,1
"2020-01-17 11:33:00",293.29,293.29,293.28,293.28,3,293.283,0,2
"2020-01-17 11:34:00",293.29,293.29,293.27,293.27,6,293.282,0,6
"2020-01-17 11:35:00",293.29,293.29,293.25,293.25,11,293.272,0,8
"2020-01-17 11:36:00",293.24,293.24,293.22,293.24,14,293.227,0,10
"2020-01-17 11:37:00",293.27,293.3,293.27,293.3,31,293.282,0,8
"2020-01-17 11:38:00",293.3,293.3,293.29,293.3,2,293.299,0,2
"2020-01-17 11:39:00",293.3,293.3,293.3,293.3,0,293.3,0,0
"2020-01-17 11:40:00",293.3,293.3,293.3,293.3,0,293.3,0,0
"2020-01-17 11:41:00",293.31,293.31,293.27,293.27,24,293.298,0,5
"2020-01-17 11:42:00",293.24,293.25,293.21,293.21,27,293.239,0,6
"2020-01-17 11:43:00",293.23,293.23,293.21,293.21,6,293.213,0,6
"2020-01-17 11:44:00",293.28,293.31,293.27,293.28,6,293.296,0,5
"2020-01-17 11:45:00",293.26,293.29,293.26,293.28,11,293.278,0,9
"2020-01-17 11:46:00",293.28,293.28,293.27,293.28,12,293.279,0,6
"2020-01-17 11:47:00",293.26,293.26,293.24,293.25,2,293.255,0,2
"2020-01-17 11:48:00",293.23,293.23,293.21,293.21,3,293.224,0,3
"2020-01-17 11:49:00",293.22,293.22,293.21,293.22,2,293.217,0,2
"2020-01-17 11:50:00",293.21,293.21,293.19,293.19,3,293.202,0,3
"2020-01-17 11:51:00",293.21,293.21,293.21,293.21,3,293.21,0,2
"2020-01-17 11:52:00",293.22,293.22,293.19,293.19,23,293.196,0,9
"2020-01-17 11:53:00",293.21,293.23,293.2,293.2,6,293.21,0,6
"2020-01-17 11:54:00",293.22,293.24,293.22,293.24,2,293.227,0,2
"2020-01-17 11:55:00",293.22,293.22,293.22,293.22,1,293.22,0,1
"2020-01-17 11:56:00",293.2,293.2,293.18,293.18,21,293.199,0,3
"2020-01-17 11:57:00",293.19,293.19,293.17,293.17,6,293.173,0,6
"2020-01-17 11:58:00",293.16,293.16,293.15,293.15,28,293.153,0,13
"2020-01-17 11:59:00",293.15,293.16,293.12,293.12,21,293.13,0,16
"2020-01-17 12:00:00",293.13,293.16,293.13,293.15,29,293.139,0,14
"2020-01-17 12:01:00",293.15,293.16,293.13,293.14,5,293.149,0,4
"2020-01-17 12:02:00",293.15,293.15,293.15,293.15,4,293.15,0,3
"2020-01-17 12:03:00",293.15,293.17,293.14,293.16,9,293.156,0,5
"2020-01-17 12:04:00",293.16,293.16,293.16,293.16,0,293.16,0,0
"2020-01-17 12:05:00",293.14,293.15,293.14,293.14,11,293.145,0,3
"2020-01-17 12:06:00",293.16,293.18,293.14,293.18,17,293.154,0,6
"2020-01-17 12:07:00",293.21,293.23,293.21,293.23,14,293.224,0,2
"2020-01-17 12:08:00",293.2,293.23,293.2,293.21,22,293.221,0,8
"2020-01-17 12:09:00",293.26,293.26,293.25,293.26,53,293.258,0,10
"2020-01-17 12:10:00",293.28,293.28,293.28,293.28,1,293.28,0,1
"2020-01-17 12:11:00",293.29,293.29,293.28,293.29,71,293.29,0,4
"2020-01-17 12:12:00",293.29,293.29,293.29,293.29,0,293.29,0,0
"2020-01-17 12:13:00",293.26,293.26,293.25,293.26,1,293.258,0,1
"2020-01-17 12:14:00",293.24,293.24,293.22,293.22,2,293.23,0,2
"2020-01-17 12:15:00",293.22,293.22,293.18,293.18,7,293.193,0,5
"2020-01-17 12:16:00",293.18,293.18,293.18,293.18,0,293.18,0,0
"2020-01-17 12:17:00",293.19,293.19,293.19,293.19,1,293.19,0,1
"2020-01-17 12:18:00",293.24,293.25,293.22,293.25,82,293.242,0,37
"2020-01-17 12:19:00",293.26,293.26,293.26,293.26,17,293.26,0,7
"2020-01-17 12:20:00",293.27,293.3,293.27,293.3,71,293.295,0,4
"2020-01-17 12:21:00",293.21,293.22,293.21,293.21,1,293.21,0,1
"2020-01-17 12:22:00",293.22,293.22,293.22,293.22,2,293.22,0,2
"2020-01-17 12:23:00",293.19,293.2,293.19,293.2,11,293.191,0,2
"2020-01-17 12:24:00",293.17,293.17,293.17,293.17,1,293.17,0,1
"2020-01-17 12:25:00",293.18,293.18,293.11,293.12,13,293.133,0,12
"2020-01-17 12:26:00",293.12,293.12,293.06,293.06,130,293.098,0,30
"2020-01-17 12:27:00",293.06,293.06,293.06,293.06,1,293.06,0,1
"2020-01-17 12:28:00",293.06,293.06,293.04,293.04,7,293.049,0,6
"2020-01-17 12:29:00",293.03,293.05,293,293,4,293.027,0,3
"2020-01-17 12:30:00",293,293.02,293,293.01,10,293.005,0,7
"2020-01-17 12:31:00",293.04,293.06,293.03,293.03,8,293.046,0,6
"2020-01-17 12:32:00",293.03,293.03,293.03,293.03,0,293.03,0,0
"2020-01-17 12:33:00",293.03,293.03,293.03,293.03,0,293.03,0,0
"2020-01-17 12:34:00",293,293,293,293,8,293,0,7
"2020-01-17 12:35:00",293.03,293.03,292.97,292.97,44,292.99,0,12
"2020-01-17 12:36:00",292.99,293.06,292.99,293.04,81,293.045,0,34
"2020-01-17 12:37:00",293.04,293.08,293.02,293.03,41,293.043,0,5
"2020-01-17 12:38:00",293.06,293.06,293.02,293.02,19,293.049,0,7
"2020-01-17 12:39:00",293.05,293.08,293.05,293.07,27,293.072,0,10
"2020-01-17 12:40:00",293.07,293.09,293.05,293.05,11,293.063,0,7
"2020-01-17 12:41:00",293.07,293.09,293.01,293.01,6,293.062,0,4
"2020-01-17 12:42:00",293.01,293.02,293.01,293.02,8,293.012,0,4
"2020-01-17 12:43:00",293.02,293.03,293.01,293.03,4,293.021,0,3
"2020-01-17 12:44:00",293.02,293.02,293.02,293.02,3,293.02,0,1
"2020-01-17 12:45:00",293.07,293.07,293.05,293.05,45,293.063,0,9
"2020-01-17 12:46:00",293.08,293.09,293.03,293.06,11,293.074,0,7
"2020-01-17 12:47:00",293.04,293.07,293.04,293.07,4,293.06,0,2
"2020-01-17 12:48:00",293.05,293.06,293.04,293.04,2,293.045,0,2
"2020-01-17 12:49:00",293.05,293.05,293.05,293.05,2,293.05,0,2
"2020-01-17 12:50:00",293.1,293.14,293.09,293.13,16,293.112,0,11
"2020-01-17 12:51:00",293.13,293.15,293.13,293.14,6,293.138,0,5
"2020-01-17 12:52:00",293.14,293.14,293.14,293.14,0,293.14,0,0
"2020-01-17 12:53:00",293.15,293.17,293.15,293.17,4,293.165,0,2
"2020-01-17 12:54:00",293.14,293.14,293.14,293.14,7,293.14,0,3
"2020-01-17 12:55:00",293.16,293.16,293.15,293.15,8,293.159,0,4
"2020-01-17 12:56:00",293.18,293.2,293.18,293.2,6,293.191,0,3
"2020-01-17 12:57:00",293.14,293.16,293.14,293.16,12,293.143,0,6
"2020-01-17 12:58:00",293.15,293.15,293.14,293.15,2,293.15,0,2
"2020-01-17 12:59:00",293.13,293.14,293.11,293.12,8,293.124,0,5
"2020-01-17 13:00:00",293.15,293.16,293.13,293.13,30,293.152,0,19
"2020-01-17 13:01:00",293.14,293.15,293.12,293.12,5,293.142,0,5
"2020-01-17 13:02:00",293.12,293.13,293.08,293.1,37,293.103,0,22
"2020-01-17 13:03:00",293.11,293.11,293.08,293.08,5,293.092,0,4
"2020-01-17 13:04:00",293.08,293.13,293.08,293.1,24,293.118,0,9
"2020-01-17 13:05:00",293.09,293.1,293.08,293.08,14,293.083,0,11
"2020-01-17 13:06:00",293.09,293.09,293.04,293.04,36,293.071,0,24
"2020-01-17 13:07:00",293.05,293.05,293.03,293.04,32,293.044,0,20
"2020-01-17 13:08:00",293.09,293.12,293.09,293.11,30,293.109,0,16
"2020-01-17 13:09:00",293.1,293.1,293.09,293.1,8,293.096,0,7
"2020-01-17 13:10:00",293.12,293.13,293.11,293.11,34,293.115,0,19
"2020-01-17 13:11:00",293.12,293.13,293.12,293.13,19,293.127,0,12
"2020-01-17 13:12:00",293.13,293.13,293.13,293.13,0,293.13,0,0
"2020-01-17 13:13:00",293.1,293.12,293.09,293.12,10,293.105,0,6
"2020-01-17 13:14:00",293.12,293.13,293.12,293.13,9,293.123,0,2
"2020-01-17 13:15:00",293.14,293.16,293.14,293.16,34,293.146,0,14
"2020-01-17 13:16:00",293.18,293.18,293.17,293.18,1,293.175,0,1
"2020-01-17 13:17:00",293.22,293.24,293.22,293.24,4,293.229,0,3
"2020-01-17 13:18:00",293.2,293.23,293.2,293.21,41,293.213,0,7
"2020-01-17 13:19:00",293.18,293.18,293.18,293.18,1,293.18,0,1
"2020-01-17 13:20:00",293.19,293.19,293.16,293.17,9,293.184,0,7
"2020-01-17 13:21:00",293.16,293.16,293.15,293.15,4,293.156,0,3
"2020-01-17 13:22:00",293.17,293.17,293.15,293.16,22,293.163,0,4
"2020-01-17 13:23:00",293.16,293.17,293.13,293.13,16,293.159,0,2
"2020-01-17 13:24:00",293.1,293.11,293.08,293.08,9,293.096,0,7
"2020-01-17 13:25:00",293.07,293.11,293.07,293.1,55,293.089,0,33
"2020-01-17 13:26:00",293.09,293.1,293.09,293.09,1,293.091,0,1
